CustomerID,Gender,AgeGroup,CategoryVisited,NumPagesViewed,DeviceUsed,ReferralSource,CartValue,PreferredPaymentMethod,DiscountApplied,DiscountAmount,PurchaseMade,Segment,YearsOfMembership,LoyaltyPoints,LoyaltyTier,State
JN-46619,Female,35-44,Furniture,12,Laptop,Social Media,1276.932,PayPal,Yes,0.2,Yes,Consumer,7,1711,Silver,Ohio
JN-47497,Male,25-34,Technology,19,Laptop,Email,1812.2212,PayPal,Yes,0.2,Yes,Corporate,8,4508,Gold,Alabama
JN-59400,Female,18-24,Furniture,18,Desktop,Direct,2004.5568,Credit Card,No,0,No,Home Office,2,2493,Platinum,California
JN-66023,Male,55-64,Technology,5,Mobile,Direct,234.9232,Bank Transfer,Yes,0.5,No,Home Office,5,2006,Bronze,New York
JN-66346,Female,18-24,Home Supplies,3,Laptop,Social Media,2299.1866,Debit Card,Yes,0.1,No,Home Office,2,2270,Silver,Alabama
JN-73048,Female,18-24,Technology,8,Laptop,Direct,1379.4636,PayPal,Yes,0.3,No,Corporate,5,3222,Bronze,Ohio
JN-87521,Female,65+,Technology,16,Laptop,Direct,1013.5176,Credit Card,No,0,No,Corporate,5,4966,Silver,California
JN-90537,Male,45-54,Home Supplies,17,Desktop,Direct,1382.056,Bank Transfer,No,0,No,Corporate,7,4326,Silver,Alabama
JN-92370,Female,25-34,Technology,5,Tablet,Email,378.769,Credit Card,No,0,No,Home Office,4,2209,Platinum,Florida
JN-95933,Male,65+,Home Supplies,2,Laptop,Email,1605.9124,Credit Card,No,0,No,Corporate,1,4436,Platinum,Ohio
JO-00081,Male,45-54,Technology,3,Desktop,Social Media,1225.7388,Bank Transfer,Yes,0.3,No,Home Office,10,2989,Silver,Texas
JO-04451,Female,55-64,Technology,15,Mobile,Direct,437.3506,Credit Card,Yes,0.5,No,Home Office,7,1498,Gold,California
JO-05975,Female,65+,Technology,7,Desktop,Direct,1240.971,Credit Card,No,0,No,Consumer,2,1725,Gold,Texas
JO-15418,Male,18-24,Home Supplies,14,Desktop,Search Engine,1298.8248,Credit Card,Yes,0.3,Yes,Corporate,6,4910,Silver,New York
JO-17965,Female,25-34,Technology,12,Desktop,Search Engine,1742.8214,PayPal,Yes,0.3,Yes,Home Office,1,2020,Gold,Texas
JO-21407,Male,65+,Furniture,2,Laptop,Search Engine,1047.0602,PayPal,Yes,0.1,No,Corporate,1,4876,Silver,California
JO-24072,Female,65+,Technology,10,Laptop,Direct,1230.855,PayPal,No,0,No,Home Office,3,2593,Silver,Alabama
JO-24979,Female,18-24,Furniture,3,Desktop,Email,1867.4676,Debit Card,Yes,0.8,Yes,Corporate,10,3676,Silver,California
JO-26868,Female,25-34,Home Supplies,6,Laptop,Social Media,1123.3116,Debit Card,Yes,0.1,No,Corporate,1,3444,Silver,California
JO-31617,Male,18-24,Furniture,5,Mobile,Direct,338.8219,Credit Card,No,0,No,Home Office,9,2261,Silver,California
JO-34243,Female,55-64,Furniture,3,Tablet,Email,308.8464,Credit Card,No,0,No,Consumer,4,1459,Platinum,Ohio
JO-34587,Male,18-24,Furniture,14,Tablet,Email,247.7888,Credit Card,Yes,0.2,Yes,Consumer,1,1733,Platinum,Florida
JO-34908,Male,18-24,Furniture,12,Laptop,Direct,1007.328,Credit Card,Yes,0.3,No,Home Office,4,2820,Bronze,Texas
JO-35843,Male,55-64,Home Supplies,15,Mobile,Direct,762.2906,Debit Card,Yes,0.5,Yes,Home Office,10,2768,Platinum,Alabama
JO-38783,Female,45-54,Home Supplies,1,Tablet,Search Engine,761.7106,Credit Card,Yes,0.1,Yes,Consumer,9,1248,Bronze,Florida
JO-39457,Male,18-24,Home Supplies,11,Desktop,Email,1339.5316,Debit Card,Yes,0.2,Yes,Consumer,3,749,Bronze,Texas
JO-40538,Male,65+,Home Supplies,19,Desktop,Direct,1253.012,PayPal,Yes,0.3,Yes,Corporate,1,3383,Bronze,New York
JO-41185,Female,35-44,Home Supplies,17,Desktop,Direct,1913.5099,Credit Card,No,0,No,Home Office,4,2472,Silver,Florida
JO-45033,Female,45-54,Furniture,11,Laptop,Search Engine,1171.9616,Debit Card,Yes,0.2,Yes,Home Office,5,1870,Platinum,Texas
JO-51595,Male,45-54,Technology,13,Desktop,Search Engine,1349.6542,Debit Card,Yes,0.2,Yes,Corporate,8,3779,Silver,Ohio
JO-52922,Female,55-64,Home Supplies,5,Tablet,Direct,326.8897,Credit Card,Yes,0.7,No,Corporate,6,3206,Platinum,Alabama
JO-53057,Male,25-34,Furniture,1,Laptop,Search Engine,1012.204,Credit Card,Yes,0.3,No,Corporate,7,4145,Gold,Texas
JO-54512,Male,35-44,Technology,10,Laptop,Email,1139.8661,Credit Card,Yes,0.1,No,Consumer,4,468,Silver,Alabama
JO-70813,Male,65+,Furniture,1,Laptop,Email,1907.5552,PayPal,No,0,No,Consumer,3,1859,Bronze,California
JO-71839,Male,35-44,Home Supplies,4,Desktop,Email,1245.7428,Credit Card,No,0,No,Consumer,5,457,Bronze,Alabama
JO-76810,Female,45-54,Technology,3,Desktop,Search Engine,881.424,PayPal,No,0,No,Home Office,10,2240,Platinum,Texas
JO-88964,Male,45-54,Furniture,13,Desktop,Search Engine,1295.9665,Credit Card,Yes,0.7,Yes,Home Office,7,1469,Bronze,Florida
JO-98453,Male,35-44,Home Supplies,18,Laptop,Search Engine,1353.819,Credit Card,Yes,0.1,Yes,Home Office,2,2879,Platinum,Ohio
JP-04737,Male,35-44,Furniture,10,Tablet,Social Media,696.0565,PayPal,Yes,0.7,No,Home Office,10,2853,Platinum,Texas
JP-05755,Female,45-54,Technology,11,Mobile,Direct,647.422,Credit Card,Yes,0.3,Yes,Corporate,4,4116,Silver,Florida
JP-11592,Male,45-54,Furniture,9,Laptop,Social Media,1556.2608,Debit Card,Yes,0.8,Yes,Consumer,3,1370,Bronze,Texas
JP-13380,Male,45-54,Furniture,8,Laptop,Social Media,930.9024,Bank Transfer,No,0,No,Home Office,8,2880,Platinum,Ohio
JP-15640,Female,55-64,Furniture,5,Desktop,Email,1729.2844,Debit Card,No,0,No,Consumer,5,598,Gold,California
JP-19186,Female,55-64,Furniture,2,Laptop,Social Media,733.5568,PayPal,No,0,No,Consumer,7,249,Platinum,California
JP-21667,Female,45-54,Home Supplies,8,Laptop,Email,1167.1202,PayPal,No,0,No,Home Office,7,1408,Gold,Florida
JP-26956,Male,45-54,Home Supplies,16,Laptop,Social Media,1080.4225,Credit Card,No,0,No,Home Office,9,2790,Silver,Ohio
JP-29595,Male,25-34,Furniture,11,Laptop,Direct,973.2822,Credit Card,Yes,0.5,Yes,Home Office,2,1069,Silver,Texas
JP-31084,Male,25-34,Home Supplies,5,Tablet,Social Media,284.4416,Debit Card,No,0,No,Home Office,6,2649,Gold,New York
JP-33809,Female,65+,Technology,19,Laptop,Social Media,1029.3985,PayPal,Yes,0.7,Yes,Consumer,8,886,Bronze,Texas
JP-34969,Male,18-24,Furniture,5,Tablet,Email,275.208,Credit Card,Yes,0.3,No,Consumer,5,1794,Bronze,New York
JP-41571,Female,45-54,Furniture,8,Laptop,Search Engine,717.22,Debit Card,Yes,0.8,Yes,Corporate,10,3809,Bronze,Ohio
JP-43499,Male,35-44,Technology,8,Tablet,Email,618.2152,Bank Transfer,No,0,No,Corporate,5,4402,Silver,California
JP-51435,Male,18-24,Furniture,5,Mobile,Social Media,312.938,Debit Card,Yes,0.5,No,Corporate,3,3946,Gold,New York
JP-55800,Female,35-44,Home Supplies,11,Laptop,Search Engine,1006.3696,PayPal,Yes,0.2,Yes,Consumer,3,844,Gold,California
JP-62538,Female,45-54,Technology,10,Tablet,Direct,210.7864,Bank Transfer,No,0,No,Home Office,9,1069,Silver,Texas
JP-66253,Male,45-54,Home Supplies,3,Mobile,Search Engine,886.981,PayPal,Yes,0.3,No,Consumer,5,623,Silver,Texas
JP-67075,Male,35-44,Furniture,14,Laptop,Social Media,1376.5255,Debit Card,Yes,0.7,Yes,Corporate,2,4774,Gold,Ohio
JP-68069,Male,25-34,Furniture,4,Laptop,Search Engine,1029.508,Debit Card,Yes,0.8,Yes,Consumer,8,1444,Bronze,Alabama
JP-69770,Male,18-24,Technology,16,Tablet,Social Media,524.9512,Credit Card,Yes,0.1,Yes,Corporate,7,4533,Silver,California
JP-72075,Female,65+,Technology,5,Desktop,Direct,626.02,PayPal,No,0,No,Corporate,9,4505,Bronze,Ohio
JP-75239,Female,45-54,Home Supplies,12,Laptop,Social Media,775.2278,PayPal,Yes,0.2,Yes,Corporate,3,3557,Bronze,Alabama
JP-76930,Male,18-24,Home Supplies,17,Laptop,Email,1706.7475,Credit Card,Yes,0.3,No,Corporate,5,3449,Bronze,Ohio
JP-80018,Male,25-34,Home Supplies,18,Tablet,Direct,602.8632,Credit Card,Yes,0.7,Yes,Home Office,6,1534,Silver,California
JP-80153,Female,55-64,Home Supplies,16,Laptop,Email,1027.464,Bank Transfer,No,0,No,Consumer,8,1743,Bronze,Texas
JP-81350,Male,65+,Furniture,18,Desktop,Search Engine,1436.0186,Debit Card,Yes,0.5,Yes,Consumer,7,1789,Silver,Alabama
JP-81468,Male,55-64,Home Supplies,15,Mobile,Social Media,280.209,Debit Card,Yes,0.2,Yes,Consumer,6,237,Platinum,Florida
JP-83389,Female,25-34,Furniture,7,Tablet,Email,202.846,Debit Card,Yes,0.2,Yes,Corporate,4,4518,Silver,Alabama
JP-96139,Male,55-64,Furniture,3,Desktop,Email,1200.5964,Bank Transfer,Yes,0.5,No,Consumer,8,1174,Silver,Alabama
JP-98181,Female,55-64,Furniture,7,Laptop,Social Media,1049.2366,Debit Card,No,0,No,Home Office,9,1950,Platinum,Ohio
JP-98912,Male,25-34,Furniture,14,Desktop,Direct,2329.4313,PayPal,No,0,No,Consumer,3,121,Platinum,Alabama
JQ-04790,Male,18-24,Technology,1,Desktop,Direct,654.632,Credit Card,Yes,0.7,No,Consumer,5,1220,Silver,New York
JQ-06338,Male,35-44,Home Supplies,15,Desktop,Direct,1346.408,Debit Card,Yes,0.5,No,Consumer,6,748,Silver,California
JQ-07997,Female,55-64,Furniture,4,Desktop,Direct,662.1343,Debit Card,Yes,0.7,No,Home Office,7,2534,Gold,California
JQ-08482,Male,35-44,Home Supplies,19,Tablet,Search Engine,399.718,Debit Card,Yes,0.5,Yes,Home Office,10,2212,Gold,Florida
JQ-08731,Male,35-44,Furniture,14,Desktop,Social Media,1439.7152,Bank Transfer,Yes,0.2,Yes,Home Office,3,2005,Platinum,Texas
JQ-09837,Female,45-54,Home Supplies,16,Desktop,Search Engine,1564.144,Credit Card,Yes,0.8,Yes,Corporate,3,3630,Bronze,Texas
JQ-10182,Female,18-24,Home Supplies,4,Mobile,Social Media,195.7768,Credit Card,Yes,0.8,Yes,Consumer,8,711,Bronze,Alabama
JQ-15457,Male,35-44,Technology,10,Laptop,Email,1243.45,Bank Transfer,No,0,No,Corporate,3,3303,Platinum,Texas
JQ-16077,Female,35-44,Technology,16,Desktop,Social Media,1719.8052,PayPal,Yes,0.2,Yes,Home Office,6,2456,Silver,Florida
JQ-19746,Male,25-34,Furniture,9,Mobile,Email,126.78,Credit Card,Yes,0.5,No,Home Office,1,2272,Platinum,Alabama
JQ-21177,Female,65+,Technology,5,Desktop,Search Engine,1618.9396,Credit Card,No,0,No,Home Office,7,1037,Gold,Texas
JQ-22327,Female,18-24,Technology,16,Laptop,Social Media,1587.4392,Credit Card,Yes,0.7,Yes,Corporate,2,3944,Silver,Alabama
JQ-24444,Male,35-44,Technology,9,Laptop,Email,852.952,PayPal,No,0,No,Consumer,7,1525,Silver,California
JQ-25411,Male,18-24,Technology,19,Desktop,Search Engine,1333,Credit Card,Yes,0.2,Yes,Consumer,7,691,Bronze,Ohio
JQ-25421,Female,25-34,Home Supplies,12,Laptop,Search Engine,794.6388,Debit Card,Yes,0.7,Yes,Corporate,6,4066,Gold,Ohio
JQ-27647,Female,65+,Home Supplies,12,Mobile,Social Media,290.1005,Bank Transfer,Yes,0.5,Yes,Consumer,10,1911,Gold,Ohio
JQ-29625,Male,35-44,Technology,7,Tablet,Social Media,449.6368,PayPal,No,0,No,Consumer,9,1153,Gold,Ohio
JQ-31284,Male,55-64,Technology,15,Desktop,Email,1563.4657,Credit Card,Yes,0.8,Yes,Corporate,10,3232,Gold,Ohio
JQ-31340,Female,35-44,Technology,8,Desktop,Search Engine,945.0856,Debit Card,Yes,0.5,No,Consumer,8,1942,Bronze,Florida
JQ-31638,Female,65+,Home Supplies,9,Tablet,Search Engine,98.3964,Bank Transfer,No,0,No,Consumer,5,1661,Bronze,Texas
JQ-35212,Male,18-24,Technology,11,Laptop,Social Media,1062.7168,Debit Card,Yes,0.2,Yes,Corporate,1,3619,Gold,New York
JQ-36840,Male,35-44,Technology,8,Desktop,Search Engine,1234.3087,Debit Card,Yes,0.1,No,Corporate,8,3620,Platinum,Texas
JQ-40928,Male,45-54,Home Supplies,5,Laptop,Search Engine,861.2746,Debit Card,Yes,0.3,No,Corporate,2,3009,Bronze,New York
JQ-41314,Female,18-24,Furniture,13,Laptop,Email,1626.4276,Credit Card,Yes,0.1,Yes,Home Office,2,2491,Silver,Texas
JQ-43172,Female,25-34,Home Supplies,17,Desktop,Direct,1004.88,Debit Card,No,0,No,Corporate,5,4021,Silver,Alabama
JQ-45852,Female,65+,Furniture,8,Mobile,Email,379.6408,Debit Card,No,0,No,Consumer,5,1671,Bronze,Ohio
JQ-50264,Female,55-64,Furniture,19,Desktop,Search Engine,1173.0294,Debit Card,Yes,0.7,Yes,Corporate,6,4808,Platinum,Texas
JQ-54102,Female,25-34,Home Supplies,14,Tablet,Email,343.0456,Credit Card,Yes,0.2,Yes,Consumer,4,139,Gold,Alabama
JQ-54463,Male,35-44,Technology,6,Desktop,Search Engine,1523.43,Bank Transfer,Yes,0.3,No,Consumer,7,1428,Bronze,New York
JQ-54952,Male,25-34,Technology,17,Laptop,Search Engine,1315.7824,PayPal,No,0,No,Corporate,8,4702,Gold,Ohio
JQ-58198,Female,65+,Home Supplies,5,Laptop,Social Media,2304.9712,PayPal,No,0,No,Corporate,6,3093,Silver,Florida
JQ-59835,Female,35-44,Furniture,16,Laptop,Direct,784.57,Debit Card,No,0,Yes,Home Office,2,2877,Platinum,California
JQ-61637,Male,55-64,Technology,9,Tablet,Direct,574.038,Bank Transfer,Yes,0.3,No,Home Office,8,2208,Gold,New York
JQ-68936,Male,55-64,Home Supplies,17,Mobile,Search Engine,376.3392,Debit Card,Yes,0.7,Yes,Consumer,8,287,Bronze,Florida
JQ-70131,Female,55-64,Technology,15,Laptop,Social Media,1260.2232,Debit Card,Yes,0.1,Yes,Consumer,9,1058,Silver,Alabama
JQ-86366,Male,18-24,Home Supplies,3,Tablet,Search Engine,57.51,Credit Card,Yes,0.7,No,Home Office,6,1836,Silver,California
JQ-89873,Male,18-24,Home Supplies,17,Tablet,Direct,375.1984,Debit Card,No,0,Yes,Corporate,8,3883,Bronze,Ohio
JR-02260,Female,25-34,Technology,1,Desktop,Email,1975.4764,PayPal,Yes,0.3,No,Consumer,4,1700,Platinum,New York
JR-08814,Male,18-24,Home Supplies,13,Laptop,Social Media,1964.5405,Debit Card,Yes,0.3,Yes,Corporate,3,3838,Bronze,California
JR-13669,Female,55-64,Furniture,2,Tablet,Email,352.304,PayPal,Yes,0.7,Yes,Home Office,7,2453,Platinum,Texas
JR-13939,Female,25-34,Technology,19,Tablet,Social Media,785.32,Debit Card,No,0,No,Corporate,8,4883,Silver,Alabama
JR-20954,Male,65+,Technology,16,Laptop,Direct,1320.6818,Debit Card,No,0,No,Corporate,6,4572,Gold,Texas
JR-21721,Female,65+,Technology,12,Tablet,Direct,619.6608,Bank Transfer,No,0,No,Home Office,1,1707,Gold,Ohio
JR-29556,Female,35-44,Technology,13,Laptop,Search Engine,1450.3408,Bank Transfer,Yes,0.2,Yes,Consumer,8,1387,Bronze,Alabama
JR-29978,Male,35-44,Furniture,19,Desktop,Social Media,1682.8842,Credit Card,Yes,0.2,Yes,Corporate,9,3634,Bronze,Texas
JR-35231,Male,35-44,Furniture,5,Laptop,Direct,960.844,PayPal,Yes,0.5,No,Corporate,5,4317,Platinum,Alabama
JR-36942,Female,35-44,Furniture,11,Tablet,Search Engine,206.9815,Credit Card,Yes,0.2,Yes,Home Office,2,1125,Bronze,Florida
JR-38274,Male,25-34,Home Supplies,18,Tablet,Direct,1139.7708,PayPal,Yes,0.1,Yes,Corporate,8,3810,Gold,Alabama
JR-39170,Female,65+,Furniture,18,Laptop,Search Engine,2403.9168,PayPal,Yes,0.7,Yes,Corporate,10,4384,Platinum,Florida
JR-42330,Male,35-44,Furniture,16,Laptop,Social Media,1553.7928,Bank Transfer,Yes,0.7,Yes,Consumer,5,1230,Gold,Ohio
JR-44442,Female,35-44,Furniture,9,Desktop,Direct,1143.1416,PayPal,Yes,0.8,Yes,Home Office,10,1516,Gold,New York
JR-50959,Female,35-44,Home Supplies,16,Tablet,Email,1085.092,PayPal,Yes,0.2,Yes,Corporate,2,3289,Bronze,Alabama
JR-52792,Female,65+,Furniture,16,Laptop,Email,1223.2399,Bank Transfer,Yes,0.5,No,Consumer,7,729,Platinum,Florida
JR-57063,Female,65+,Technology,6,Mobile,Search Engine,532.7325,Debit Card,Yes,0.5,No,Consumer,8,1456,Bronze,Ohio
JR-57084,Male,18-24,Technology,7,Desktop,Search Engine,996.2384,Debit Card,Yes,0.2,Yes,Home Office,1,1356,Silver,Florida
JR-57101,Male,45-54,Home Supplies,10,Desktop,Search Engine,1528.0576,Debit Card,Yes,0.3,No,Corporate,8,4792,Silver,Florida
JR-62258,Female,65+,Technology,11,Laptop,Email,989.176,Bank Transfer,No,0,No,Consumer,2,266,Silver,Florida
JR-70117,Male,45-54,Home Supplies,18,Laptop,Search Engine,1242.9243,Debit Card,Yes,0.5,Yes,Home Office,2,1554,Silver,Florida
JR-73763,Female,25-34,Home Supplies,11,Laptop,Direct,618.7,Credit Card,Yes,0.7,Yes,Corporate,9,3463,Bronze,California
JR-74080,Male,35-44,Furniture,9,Tablet,Social Media,108.8982,Credit Card,Yes,0.5,Yes,Consumer,7,707,Bronze,Florida
JR-89346,Male,55-64,Technology,7,Laptop,Search Engine,1095.98,PayPal,Yes,0.2,Yes,Consumer,10,1577,Silver,New York
JR-89623,Male,18-24,Furniture,4,Tablet,Search Engine,929.638,Credit Card,No,0,No,Corporate,2,4421,Gold,California
JR-92680,Male,35-44,Furniture,4,Desktop,Direct,763.3141,Debit Card,No,0,No,Consumer,2,850,Platinum,Ohio
JR-97366,Male,55-64,Furniture,11,Laptop,Search Engine,1518.42,PayPal,Yes,0.3,Yes,Consumer,10,187,Platinum,California
JS-02567,Female,45-54,Technology,15,Tablet,Email,827.8841,Credit Card,Yes,0.5,No,Consumer,6,391,Silver,Texas
JS-04539,Male,65+,Home Supplies,15,Mobile,Email,748.496,Debit Card,No,0,No,Home Office,8,2477,Silver,Texas
JS-04611,Female,45-54,Technology,15,Mobile,Direct,840.6072,Bank Transfer,Yes,0.2,Yes,Consumer,1,323,Platinum,Florida
JS-05048,Male,45-54,Furniture,14,Desktop,Email,1127.14,Credit Card,Yes,0.2,Yes,Corporate,10,4398,Gold,California
JS-06116,Male,45-54,Furniture,15,Desktop,Social Media,1005.5016,Bank Transfer,Yes,0.2,Yes,Corporate,8,3546,Silver,Ohio
JS-06204,Female,65+,Technology,16,Desktop,Direct,1842.2392,Debit Card,Yes,0.3,No,Home Office,4,1261,Silver,New York
JS-06695,Male,45-54,Technology,15,Desktop,Direct,1276.3712,PayPal,Yes,0.3,No,Home Office,8,1076,Gold,Texas
JS-07536,Female,35-44,Technology,8,Laptop,Search Engine,1542.7838,Credit Card,Yes,0.1,No,Home Office,8,1577,Silver,Texas
JS-10303,Female,65+,Furniture,15,Laptop,Email,1015.5216,Debit Card,Yes,0.5,Yes,Corporate,1,4005,Platinum,Florida
JS-15523,Female,45-54,Home Supplies,14,Mobile,Social Media,776.272,PayPal,Yes,0.2,Yes,Corporate,6,3143,Platinum,New York
JS-17577,Female,45-54,Furniture,8,Laptop,Social Media,1426.4896,Credit Card,Yes,0.7,No,Consumer,3,934,Platinum,Ohio
JS-18644,Male,35-44,Home Supplies,15,Tablet,Social Media,488.8224,Bank Transfer,Yes,0.1,Yes,Corporate,9,4620,Platinum,Alabama
JS-19756,Male,45-54,Technology,15,Desktop,Search Engine,1005.4944,Debit Card,Yes,0.2,Yes,Corporate,7,3350,Bronze,Florida
JS-22208,Female,25-34,Home Supplies,5,Desktop,Search Engine,936.7864,Credit Card,No,0,No,Consumer,1,168,Platinum,Texas
JS-23854,Male,65+,Home Supplies,16,Mobile,Email,311.242,Debit Card,Yes,0.5,Yes,Corporate,6,4017,Gold,Alabama
JS-25025,Female,18-24,Furniture,13,Desktop,Direct,810.8125,Credit Card,Yes,0.8,Yes,Home Office,7,1559,Gold,California
JS-25543,Male,45-54,Furniture,5,Tablet,Search Engine,195.3604,PayPal,No,0,No,Home Office,5,2689,Bronze,Ohio
JS-31420,Female,55-64,Home Supplies,3,Laptop,Direct,1353.1,Debit Card,Yes,0.3,No,Corporate,2,3712,Gold,New York
JS-38623,Female,55-64,Furniture,11,Desktop,Email,2193.538,PayPal,Yes,0.8,Yes,Home Office,2,1832,Platinum,California
JS-39592,Female,55-64,Furniture,6,Tablet,Direct,583.602,Bank Transfer,Yes,0.1,No,Home Office,2,2330,Bronze,California
JS-42457,Male,25-34,Home Supplies,14,Laptop,Direct,1515.148,Debit Card,Yes,0.3,No,Corporate,1,4181,Platinum,Ohio
JS-43279,Female,65+,Home Supplies,15,Desktop,Search Engine,896.9895,PayPal,Yes,0.7,Yes,Home Office,10,1392,Gold,Ohio
JS-44829,Male,18-24,Technology,13,Mobile,Direct,589.3576,Debit Card,Yes,0.7,Yes,Consumer,2,661,Platinum,Alabama
JS-45262,Male,45-54,Technology,15,Laptop,Search Engine,1474.6616,Credit Card,Yes,0.5,Yes,Consumer,6,667,Gold,Alabama
JS-46056,Female,35-44,Technology,12,Tablet,Search Engine,592.9992,PayPal,Yes,0.2,Yes,Consumer,9,112,Silver,Florida
JS-49929,Female,65+,Technology,15,Laptop,Email,1161.351,PayPal,Yes,0.3,No,Consumer,4,1965,Silver,Texas
JS-52711,Female,45-54,Furniture,11,Mobile,Social Media,345.3098,Credit Card,Yes,0.2,Yes,Home Office,4,2696,Platinum,Ohio
JS-56566,Male,25-34,Home Supplies,14,Laptop,Social Media,1023.1718,Debit Card,Yes,0.1,No,Corporate,8,4015,Platinum,New York
JS-60961,Female,35-44,Furniture,7,Desktop,Search Engine,1548.5464,PayPal,No,0,No,Consumer,4,1659,Platinum,Texas
JS-62411,Male,45-54,Technology,9,Desktop,Search Engine,2002.0763,Bank Transfer,No,0,No,Corporate,2,4492,Gold,Texas
JS-67905,Male,25-34,Technology,18,Laptop,Social Media,1097.472,Credit Card,Yes,0.5,Yes,Home Office,6,2875,Bronze,Florida
JS-68673,Female,25-34,Home Supplies,17,Laptop,Search Engine,1641.0637,PayPal,Yes,0.3,No,Home Office,9,2303,Silver,Alabama
JS-69623,Male,65+,Furniture,2,Laptop,Direct,1165.0648,PayPal,Yes,0.1,No,Consumer,10,1298,Gold,New York
JS-78088,Male,35-44,Home Supplies,12,Desktop,Social Media,1293,Credit Card,No,0,Yes,Home Office,8,2703,Bronze,California
JS-79920,Male,35-44,Technology,11,Desktop,Search Engine,1106.1,Bank Transfer,Yes,0.1,Yes,Home Office,10,2943,Gold,Texas
JS-80405,Female,45-54,Technology,10,Desktop,Email,943.7056,Debit Card,No,0,No,Consumer,8,1985,Gold,Ohio
JS-86283,Female,35-44,Home Supplies,17,Desktop,Direct,1615.4614,PayPal,No,0,No,Consumer,8,1336,Platinum,New York
JS-86647,Female,35-44,Technology,5,Laptop,Social Media,916.1008,Bank Transfer,No,0,No,Corporate,5,4058,Silver,Alabama
JS-86947,Female,45-54,Furniture,6,Desktop,Email,914.4568,Debit Card,No,0,No,Home Office,1,1164,Silver,New York
JS-91760,Male,65+,Technology,5,Laptop,Email,1374.1984,PayPal,Yes,0.3,Yes,Corporate,9,3488,Platinum,Texas
JS-98361,Female,18-24,Furniture,8,Mobile,Search Engine,674.6176,Debit Card,No,0,No,Consumer,1,397,Bronze,Florida
JS-98900,Female,18-24,Home Supplies,17,Laptop,Search Engine,1103.457,Credit Card,Yes,0.7,Yes,Corporate,4,3790,Bronze,New York
JT-02526,Female,45-54,Furniture,17,Laptop,Social Media,1861.5952,PayPal,Yes,0.2,Yes,Home Office,3,1282,Bronze,California
JT-03052,Female,65+,Furniture,13,Laptop,Direct,1995.2985,Bank Transfer,Yes,0.2,Yes,Corporate,2,4208,Platinum,Florida
JT-03526,Female,55-64,Home Supplies,12,Desktop,Direct,1087.6119,Bank Transfer,Yes,0.2,Yes,Home Office,3,1022,Gold,Ohio
JT-05357,Male,45-54,Technology,14,Laptop,Social Media,1484.8733,Credit Card,Yes,0.1,Yes,Corporate,2,4537,Silver,Texas
JT-08242,Female,45-54,Technology,11,Tablet,Direct,366.868,Credit Card,Yes,0.1,Yes,Home Office,9,1079,Silver,Alabama
JT-09793,Male,45-54,Home Supplies,18,Laptop,Search Engine,1385.0509,PayPal,No,0,No,Consumer,2,1778,Bronze,Alabama
JT-17904,Female,45-54,Technology,14,Desktop,Email,1398.1152,PayPal,Yes,0.7,Yes,Home Office,6,1258,Bronze,Florida
JT-18040,Female,55-64,Home Supplies,16,Laptop,Email,1121.4268,PayPal,Yes,0.2,Yes,Corporate,4,3936,Silver,Florida
JT-18160,Female,35-44,Furniture,9,Mobile,Social Media,481.9068,Credit Card,Yes,0.3,No,Home Office,9,2237,Gold,Ohio
JT-18707,Female,65+,Furniture,9,Mobile,Direct,374.1552,Bank Transfer,No,0,No,Consumer,5,533,Platinum,Ohio
JT-23847,Male,25-34,Technology,16,Desktop,Social Media,1385.632,Debit Card,Yes,0.5,Yes,Consumer,5,1830,Bronze,Florida
